id,disp.heinz41,disp.heinz32,disp.heinz28,disp.hunts32,feat.heinz41,feat.heinz32,feat.heinz28,feat.hunts32,price.heinz41,price.heinz32,price.heinz28,price.hunts32,choice
71,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,2.8000001,1
72,0,0,0,0,0,0,0,0,4.6,2.5,4.8,3.0999999,1
72,0,0,0,0,0,0,0,0,5.0000001,2.8000001,4.6999998,2.9999999,1
72,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,1
72,1,0,0,0,0,0,0,0,4.1999999,3.0999999,4.6,3.0999999,1
72,0,0,0,0,0,0,0,0,4.4,2.1,4.5000002,3.4000002,1
72,0,0,0,0,0,0,0,0,4.6,2.2,4.1999999,3.3,1
73,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.5999998,1
73,0,0,0,0,0,0,0,0,4.6,2.9999999,4.1999999,2.8000001,3
73,0,0,0,0,1,0,0,0,3.2000002,2.9999999,3.5,2.8000001,1
73,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,1
73,0,1,0,0,0,1,0,0,4.1999999,3.0999999,4.3000001,3.0999999,1
74,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.5999998,1
74,0,0,0,0,0,0,0,0,4.8,2.7000001,1.7000001,3.3,2
74,0,0,0,0,0,0,0,0,4.1999999,3.7,4.6,2.8999999,2
74,0,0,1,0,0,0,1,0,5.0000001,3.7,3.9000001,3.7,3
74,0,1,0,0,0,0,0,0,5.2000001,3.7,4.6999998,4.1999999,1
75,0,0,0,0,0,0,0,0,4.6,3.5999998,5.0999999,2.7000001,3
75,0,0,0,0,0,0,0,0,4.6,1.7999999,5.2000001,3.7,1
75,0,0,1,0,0,0,0,1,4.6,3.4000002,4.5000002,3.3,3
75,0,0,0,0,0,0,0,0,5.0000001,2.1,3.4000002,2.8000001,1
75,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,2.8000001,1
76,0,0,0,0,0,0,0,0,4.6,2.2,5.2999999,3.4000002,1
76,0,0,0,0,0,0,0,0,4.6,2.2,5.2999999,3.0999999,1
76,0,0,0,1,0,0,0,0,4.6,3.0999999,3.7999999,2.8000001,3
76,0,1,0,0,0,0,0,0,5.0000001,3.0999999,2.3,3.0999999,2
76,0,0,1,0,0,0,0,0,4.1999999,3.7,4.1999999,3.0999999,2
76,0,0,0,0,0,0,0,0,4.1999999,2.1,3.4000002,3.0999999,1
77,0,0,0,0,0,0,0,0,4.6,3.7,3.0999999,3.7,2
77,0,0,0,0,0,0,0,0,5.0000001,2.1,3.4000002,2.8000001,1
77,0,1,0,0,0,0,0,0,4.3000001,2.6000001,3.4000002,3.0999999,1
77,0,0,0,0,0,0,0,0,5.0000001,2.8000001,3.4000002,3.0999999,1
77,0,0,0,0,0,0,0,0,4.4,2.1,4.3000001,3.4000002,1
77,0,0,0,0,0,0,0,0,4.4,3.7,5.5,2.8000001,3
77,0,0,0,0,0,0,0,0,4.4,2.2,4.6999998,3.4000002,1
78,0,0,0,0,0,0,0,0,4.6,2.8999999,5.0000001,3.7,1
78,0,0,0,0,0,0,0,0,4.6,3.4000002,5.2999999,3.0999999,1
78,0,0,0,0,0,0,0,0,4.6,3.4000002,4.5000002,3.5,1
78,0,0,0,0,0,0,0,0,4.5000002,3.0999999,4.3000001,3.2000002,0
78,0,0,0,0,0,0,0,0,4.1999999,3.0999999,4.3000001,3.7,0
78,0,0,0,0,0,0,0,0,5.0999999,3.7999999,4.3000001,3.7,0
78,0,0,1,0,0,0,0,0,5.2000001,3.5999998,4.6,3.7,2
78,0,0,1,0,1,0,0,0,4.8999999,3.5999998,4.3000001,3.7,2
79,0,0,0,0,0,1,0,0,4.6,3.0999999,4.5000002,3.5,1
79,0,0,0,0,0,0,0,0,4.6,2.9999999,3.7999999,2.9999999,2
79,0,1,0,0,0,0,0,0,5.0000001,2.5,3.4000002,3.0999999,2
79,0,0,0,0,0,0,0,0,5.2999999,3.4000002,3.9000001,3.3,2
79,0,0,1,0,0,0,0,0,5.2000001,3.5999998,3.2000002,3.7,2
79,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,2.8000001,3
80,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.5999998,1
80,0,0,0,0,0,0,0,0,4.6,3.0999999,5.2000001,3.7,1
80,0,0,0,0,0,1,0,0,4.1999999,2.8000001,4.3000001,3.0999999,1
80,0,0,0,0,0,0,1,0,4.4,2.1,4.3000001,3.4000002,1
80,0,0,0,0,0,0,0,0,4.4,2.1,4.6999998,3.4000002,1
80,0,0,0,0,0,0,0,0,4.4,2.1,4.6999998,3.4000002,1
81,0,0,0,0,0,0,0,0,4.6,3.7,5.2999999,3.4000002,1
81,0,0,0,0,0,0,0,0,4.6,3.4000002,5.2999999,2.8999999,1
81,0,0,0,0,0,0,0,0,4.6,3.4000002,5.2999999,3.0999999,1
81,0,0,1,0,0,0,0,0,4.6,3.4000002,4.3000001,3.0999999,2
81,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,3.0999999,1
82,0,0,0,0,0,0,0,0,4.6,3.7,4.1999999,3.4000002,2
82,0,0,0,0,0,0,0,0,4.6,2.2,5.2999999,3.4000002,1
82,0,1,0,0,0,0,0,0,4.6,1.7999999,5.2000001,3.4000002,1
82,1,0,0,0,0,0,0,0,3.7,2.9999999,3.4000002,2.8000001,2
82,0,0,0,0,0,0,0,0,5.0000001,2.1,3.4000002,2.8000001,1
82,0,0,0,0,0,0,1,0,4.8999999,2.9999999,2.1,3.5,2
82,0,0,0,0,0,0,0,0,4.1999999,3.4000002,3.4000002,3.0999999,2
82,0,1,0,0,0,0,0,0,4.1999999,3.2000002,3.4000002,3.0999999,2
82,0,0,0,0,0,0,0,0,4.1999999,2.1,3.4000002,3.0999999,1
82,0,0,0,0,0,0,1,0,4.8999999,3.5,4.5000002,4.1999999,2
82,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,3.4000002,2
82,0,0,0,0,0,0,0,0,4.8999999,3.5,1.7999999,4.1999999,2
82,0,0,0,0,0,0,0,0,4.4,3.7,5.5,3.4000002,0
83,0,0,0,0,0,0,0,0,4.6,3.4000002,5.0000001,3.0999999,2
83,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,2.8000001,2
83,0,0,0,0,0,0,0,0,4.1999999,3.4000002,3.4000002,2.8999999,2
83,0,0,0,0,0,0,0,0,4.5000002,3.7,4.3000001,3.4000002,3
83,0,0,0,0,0,0,0,0,4.5000002,2.2,4.3000001,3.4000002,1
84,0,0,0,0,0,0,0,0,4.6,3.4000002,4.5000002,3.5,2
84,0,0,0,0,0,0,1,0,4.6,3.0999999,4.5000002,3.5,2
84,0,0,0,0,0,0,0,1,5.0999999,3.0999999,4.3000001,3.0999999,0
84,0,0,0,0,0,0,0,0,4.6,3.0999999,4.6999998,3.0999999,2
84,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,3.4000002,3
85,0,1,0,0,0,0,0,0,4.6,3.0999999,5.2000001,3.4000002,1
85,0,0,0,0,0,0,0,0,5.0000001,3.0999999,3.4000002,2.5,3
85,0,0,0,0,0,0,0,0,4.5000002,3.7,4.3000001,3.4000002,1
85,0,0,0,1,0,0,0,0,4.1999999,3.7,3.5,2.8000001,1
85,0,0,0,0,0,0,0,0,5.4000001,3.5999998,4.6,3.7,1
86,0,0,0,1,0,0,0,1,4.6,3.4000002,5.0000001,2.8999999,3
86,0,0,0,0,0,0,0,0,4.6,3.2000002,5.2000001,3.4000002,3
86,0,0,0,1,0,1,0,1,4.6,3.4000002,4.5000002,2.8000001,3
86,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.7,1
86,0,0,1,0,0,0,0,0,5.0000001,3.7,3.9000001,3.4000002,2
86,0,0,0,0,1,0,0,0,4.1999999,3.0999999,4.6999998,3.4000002,0
86,0,0,0,0,0,0,1,0,5.0999999,2.9999999,4.6,2.9999999,3
86,0,0,0,0,0,0,0,0,5.0000001,2.9999999,3.5,2.9999999,2
86,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,1
87,0,0,0,1,0,0,0,1,4.6,3.4000002,5.0000001,3.7,3
87,0,0,0,0,0,0,0,0,4.6,3.4000002,4.6,3.0999999,3
87,0,0,0,0,0,0,0,0,5.0000001,2.1,3.4000002,2.8000001,1
87,0,0,0,0,0,0,0,0,5.0999999,3.0999999,4.3000001,3.0999999,3
87,1,0,0,0,0,0,0,0,4.3000001,3.0999999,3.4000002,3.0999999,1
87,0,0,0,0,0,0,0,0,4.1999999,3.7,3.4000002,3.0999999,3
87,0,0,0,0,0,0,0,0,4.1999999,2.1,3.4000002,3.0999999,1
87,0,0,0,0,0,0,0,1,4.1999999,3.7,4.1999999,2.8000001,3
87,0,0,0,0,0,0,0,0,4.4,3.7,3.9999999,3.4000002,3
88,0,1,0,0,0,0,0,0,4.6,3.0999999,5.2000001,3.4000002,1
88,0,0,1,0,0,0,0,0,5.0000001,3.7,3.9000001,3.4000002,2
88,0,0,0,0,0,0,0,0,5.0000001,2.8000001,4.6999998,2.9999999,1
88,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,3.0999999,1
88,0,0,0,0,0,0,0,0,5.0999999,3.0999999,4.1999999,3.7,0
88,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,3.7,1
88,0,0,0,0,1,0,0,0,5.2000001,3.5999998,3.4000002,3.7,0
89,0,0,0,0,0,0,0,0,6.8000004,2.7000001,4.6,3.9000001,1
89,0,0,0,0,0,1,0,0,2.9999999,1.2,4.6,4.3000001,1
89,0,1,0,0,0,0,0,0,5.0000001,3.0999999,3.4000002,2.8000001,1
89,0,0,0,0,0,0,0,0,5.0000001,3.7,4.1999999,3.4000002,2
89,0,0,0,0,0,0,1,0,4.4,2.1,4.3000001,3.4000002,1
89,0,0,0,0,0,0,0,0,4.8999999,3.5,1.7999999,4.1999999,2
90,0,1,0,0,0,0,0,0,4.6,3.3,4.6,4.8,1
90,0,0,0,0,0,1,0,0,4.6,2.5,4.5000002,3.5,1
90,0,0,0,0,0,1,0,0,4.6,2.9999999,4.6,4.8,1
90,0,0,0,0,0,0,1,0,4.6,2.7000001,4.6,4.8,1
90,0,0,0,0,0,0,0,0,5.0000001,2.1,3.4000002,2.8000001,1
90,0,0,0,0,0,0,0,0,5.0000001,0.3,3.4000002,2.8000001,1
90,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,2.8000001,1
90,0,0,0,0,0,0,1,1,4.8,2.9999999,4.6,4.1000001,2
90,0,0,0,0,0,1,0,0,2.9999999,1.2,4.6,4.3000001,1
90,0,0,0,0,0,0,0,0,4.5000002,2.1,4.3000001,3.4000002,1
90,0,1,0,0,1,0,0,0,4.6,3.2000002,4.1999999,4.1000001,2
91,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.5999998,1
91,0,0,0,0,0,0,0,0,4.6,2.2,5.2999999,3.4000002,1
91,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.7,1
91,0,0,0,0,0,0,0,0,5.0000001,3.0999999,3.4000002,3.0999999,1
91,0,0,0,0,0,0,0,0,4.1999999,2.1,3.4000002,3.0999999,1
91,0,0,0,1,0,0,0,0,4.1999999,3.7,3.5,2.8000001,2
91,0,0,0,0,0,0,0,0,4.4,2.2,4.6999998,3.4000002,1
92,0,0,0,0,0,0,0,0,4.6,3.2000002,5.2000001,3.7,2
92,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.6999998,2.9999999,2
92,0,0,0,0,0,0,0,0,5.0000001,2.9999999,3.9000001,2.9999999,2
92,0,1,0,0,0,1,0,0,5.0000001,3.0999999,4.6,3.0999999,1
92,0,0,0,0,0,0,0,0,4.1999999,3.7,4.6,3.4000002,2
92,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,3.4000002,2
92,0,0,0,0,0,0,0,0,5.0000001,3.7,4.6,3.7,2
92,0,0,0,0,0,0,0,0,5.0000001,3.7,3.9000001,3.7,2
92,0,0,0,0,0,0,0,0,5.0000001,3.7,5.2999999,3.7,2
92,0,0,1,0,0,0,0,0,5.2000001,3.7,3.5999998,3.7,2
93,0,0,0,0,0,0,0,0,4.6,2.8000001,5.7,3.7,1
93,0,1,0,0,0,0,0,0,4.6,1.7999999,5.2000001,3.4000002,1
93,0,0,1,0,0,0,0,0,4.6,2.7000001,3.5,2.9999999,1
93,0,0,0,0,0,0,0,0,3.7,2.9999999,4.6999998,2.9999999,0
93,0,1,0,0,0,1,0,0,5.0000001,3.0999999,4.6,3.0999999,1
93,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,2.8000001,1
93,0,1,0,0,0,0,0,0,5.0000001,3.0999999,5.2999999,3.7,1
94,0,0,0,0,0,0,0,0,4.6,3.3,4.6,4.8,1
94,0,0,0,0,0,0,0,0,4.6,3.3,4.6,4.8,1
94,0,0,0,0,0,0,0,0,4.6,3.3,4.6,3.9999999,3
94,0,0,0,0,0,0,0,0,4.6,2.4,4.6,4.8,1
94,0,0,0,0,0,0,0,0,4.6,2.4,4.6,4.8,1
94,0,0,0,0,0,1,0,0,4.6,2.5,3.9000001,4.8,2
94,0,0,0,0,0,1,0,0,4.6,2.9999999,4.6,4.8,1
94,0,0,0,0,0,0,1,0,4.6,2.9999999,4.6,4.8,1
94,0,1,0,0,0,1,0,0,4.4,2.7000001,4.6,4.8999999,1
94,0,0,0,0,0,0,0,1,4.8,2.9999999,4.6,4.1000001,1
94,0,0,0,0,0,0,0,1,4.8999999,2.9999999,4.6999998,4.1000001,3
94,0,0,0,0,0,0,0,1,5.2000001,2.9999999,4.6,4.1000001,2
94,0,0,0,0,0,0,0,1,4.8,2.9999999,4.6,4.1000001,1
94,0,0,0,0,0,1,0,0,3.0999999,1.2,4.6,4.1000001,1
94,0,0,0,0,0,1,0,0,2.9999999,1.2,4.6,4.3000001,1
94,0,0,0,0,0,0,0,0,4.8,2.9999999,4.4,4.1000001,1
94,0,0,0,0,0,0,0,0,4.8999999,3.2000002,5.0000001,3.4000002,3
94,0,0,0,0,0,0,0,0,5.2000001,3.2000002,5.2999999,4.3000001,1
94,0,0,0,0,1,0,0,0,4.6,3.2000002,4.4,4.1000001,1
94,0,0,0,0,0,0,0,0,4.5000002,3.2000002,5.0000001,4.1000001,1
94,0,0,0,0,0,1,0,0,4.8,1.5,5.0000001,4.1000001,1
94,0,0,0,0,0,1,0,0,4.8,1.5,5.0000001,4.1000001,1
95,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.5999998,1
95,0,1,0,0,0,0,0,0,4.6,3.0999999,4.1000001,3.7,2
95,0,0,0,0,0,0,0,0,4.6,3.7,5.2000001,3.7,1
95,0,0,0,0,0,0,0,0,4.1999999,3.0999999,4.6999998,3.4000002,0
95,0,0,0,0,0,0,1,0,4.8999999,2.9999999,4.1000001,3.5,2
95,0,0,0,0,0,0,0,0,5.0000001,3.7,5.2999999,3.7,2
96,0,0,0,0,0,0,0,0,4.6,2.5,4.5000002,3.5999998,1
96,0,0,0,0,0,0,0,0,3.2000002,2.1,3.5,2.8000001,1
96,0,0,0,0,0,0,0,0,4.1000001,2.9999999,4.1000001,3.5,1
96,0,0,0,0,0,0,1,0,4.8999999,2.9999999,2.1,3.5,2
96,0,0,0,0,0,0,0,0,4.1999999,2.8000001,4.3000001,3.0999999,1
97,0,0,0,0,0,0,0,0,4.6,3.7,4.8999999,3.4000002,3
97,0,0,0,0,0,0,0,0,4.6,3.5999998,5.2000001,3.7,2
97,0,0,0,0,0,0,0,0,4.6,3.4000002,5.2999999,3.0999999,2
97,0,0,0,0,0,0,0,0,4.6,3.4000002,5.2999999,3.0999999,2
97,0,0,0,1,0,0,0,0,4.6,3.2000002,3.4000002,2.8000001,2
97,0,0,0,0,0,0,0,0,5.0000001,2.9999999,3.4000002,2.8000001,2
97,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,2.6000001,2
98,0,0,0,0,0,0,0,0,4.6,3.3,4.6,4.6,1
98,0,0,0,0,0,1,0,0,4.6,2.9999999,4.6,4.8,1
98,0,0,0,0,0,0,1,0,4.6,2.9999999,4.6,4.8,2
98,0,1,0,0,0,1,0,0,4.4,2.7000001,4.6,4.8999999,1
98,0,0,0,0,0,0,1,1,4.8,2.9999999,4.6,4.1000001,2
98,0,0,0,0,0,1,0,0,3.0999999,1.2,4.6,4.1000001,1
98,0,0,0,0,0,1,0,0,3.0999999,1.2,4.6,4.1000001,1
98,0,0,0,0,0,0,0,0,4.8,3.2000002,5.0000001,4.1000001,0
98,0,0,0,0,0,0,1,0,5.0000001,3.2000002,4.4,4.1000001,1
98,0,0,0,0,0,0,1,0,4.6,3.2000002,4.4,4.1000001,1
98,0,0,0,0,1,0,0,0,4.6,3.2000002,5.0000001,4.1000001,1
99,0,0,0,0,0,0,0,0,4.6,3.7,5.2000001,3.5,1
99,0,0,0,0,0,0,0,0,4.6,3.7,4.1999999,3.4000002,1
99,0,1,0,0,0,1,0,0,4.6,3.0999999,6.1000001,3.7,1
99,0,0,0,0,0,0,0,0,4.6,3.0999999,5.2000001,3.7,1
99,0,0,0,0,0,0,0,1,4.6,3.4000002,4.5000002,3.3,3
99,0,0,0,0,0,0,0,0,4.6,3.0999999,5.0000001,3.7,1
99,0,0,0,0,0,0,0,0,4.1999999,3.4000002,4.3000001,3.0999999,1
100,0,0,0,0,0,0,0,0,4.6,3.7,3.9000001,4.1000001,2
100,0,0,0,0,0,0,0,0,4.6,3.4000002,4.8,3.0999999,1
100,1,0,0,0,0,0,0,0,3.7,2.9999999,3.5,2.8000001,2
100,0,0,0,0,0,0,0,0,3.2000002,2.9999999,3.5,2.8000001,2
100,0,0,0,0,1,0,0,0,3.2000002,2.4,3.5,2.8000001,1
100,0,0,0,0,0,0,0,0,4.1999999,3.7,4.3000001,3.4000002,0
100,0,0,1,0,0,0,1,0,5.0999999,3.0999999,3.9000001,3.7,2
100,0,0,0,1,0,0,0,0,4.1999999,3.7,3.5,2.8000001,2
100,0,0,0,0,0,0,0,0,4.1999999,3.7,3.5,3.4000002,2
100,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,3.4000002,2
100,0,0,0,0,0,0,0,0,4.4,3.7,2.8000001,3.4000002,2
100,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,3.4000002,2
101,0,0,0,0,0,0,0,0,4.6,1.7999999,5.2999999,3.4000002,1
101,0,1,0,0,0,0,0,0,4.6,2.2,5.2000001,3.4000002,1
101,0,1,0,0,0,0,0,0,4.6,3.0999999,5.2000001,3.4000002,1
101,0,1,0,0,0,0,0,0,5.0000001,2.8000001,4.6999998,2.9999999,1
101,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.1999999,2.8000001,2
101,0,0,1,0,0,0,1,0,4.8999999,2.9999999,3.9000001,3.9999999,2
101,0,0,0,0,0,0,0,0,4.1999999,3.4000002,3.4000002,3.0999999,1
101,0,0,1,0,0,0,0,0,4.1999999,3.7,3.0999999,3.0999999,2
101,0,1,0,0,0,0,0,0,5.0000001,3.0999999,4.1999999,3.0999999,1
101,0,0,0,0,0,0,0,0,4.1999999,3.7,4.1999999,3.4000002,2
101,0,0,0,0,0,0,0,0,4.1999999,3.7,3.4000002,3.4000002,2
101,0,0,0,0,0,0,1,0,4.4,2.1,4.3000001,3.4000002,1
101,0,1,0,0,0,0,1,0,5.0000001,3.0999999,4.4,3.7,1
101,0,0,0,0,0,0,0,0,4.4,3.7,5.5,2.8000001,1
102,0,0,0,0,0,0,0,0,4.6,2.8000001,4.8999999,3.9999999,1
102,0,0,0,0,0,0,0,0,4.6,3.4000002,4.8,3.0999999,1
102,0,0,0,1,0,0,0,0,4.6,3.4000002,4.8999999,2.8000001,1
102,0,0,0,0,0,0,0,0,4.6,3.0999999,5.2000001,3.7,1
102,0,0,0,0,0,0,0,0,4.6,2.9999999,4.1000001,3.5,1
102,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.6999998,2.9999999,2
102,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,1
102,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,1
102,0,0,0,0,0,0,0,0,5.0000001,3.0999999,4.6999998,3.0999999,0
102,0,0,0,0,0,0,0,0,5.0000001,3.2000002,4.6999998,3.0999999,2
102,0,0,0,1,0,0,0,0,5.0000001,3.4000002,5.0000001,2.8000001,1
102,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,3.4000002,1
102,0,0,0,0,0,0,1,0,5.0000001,3.2000002,5.0000001,4.3000001,1
102,0,0,1,0,0,0,1,0,5.0000001,3.7,4.6,2.8000001,2
102,0,0,0,0,0,0,0,0,5.2000001,3.7,5.2999999,3.7,1
103,0,0,0,0,0,0,0,0,4.6,2.8000001,5.2000001,3.5999998,1
103,0,1,0,0,0,0,0,0,4.6,2.2,5.2000001,3.7,1
103,0,0,0,0,0,1,0,0,4.6,2.9999999,4.6,4.8,1
103,0,1,0,0,0,0,0,0,5.0000001,2.8000001,4.6999998,2.9999999,1
103,0,0,0,0,0,0,0,0,5.0000001,2.5,4.6999998,2.9999999,1
103,0,0,1,0,0,0,0,0,5.0000001,2.9999999,3.9000001,2.9999999,2
103,0,0,0,0,0,0,0,0,5.2000001,2.8000001,3.5,2.8000001,1
103,0,0,0,0,0,0,0,0,4.6,3.4000002,4.6999998,3.0999999,1
103,0,1,0,0,0,1,0,0,5.0000001,3.0999999,4.6,3.0999999,1
103,0,0,0,0,0,0,0,0,5.0000001,3.2000002,4.6999998,3.0999999,2
103,0,0,0,0,0,0,0,0,5.0000001,3.4000002,5.0000001,3.4000002,1
103,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,3.4000002,2
103,0,0,1,0,0,0,1,0,5.0000001,3.7,3.9000001,2.8999999,2
103,0,0,1,0,0,0,0,0,5.2000001,3.7,3.5999998,3.7,1
104,0,0,0,0,0,0,0,0,4.6,3.0999999,5.2000001,3.4000002,1
104,0,0,0,0,0,0,0,0,3.2000002,2.9999999,3.7999999,2.8999999,1
104,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.1999999,3.0999999,1
104,0,0,0,0,0,0,0,0,4.1999999,3.7,4.6,3.4000002,1
104,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,3.4000002,1
105,0,0,0,0,0,0,0,0,4.6,3.7,5.2000001,3.7,1
105,0,0,0,0,0,0,0,0,2.2,3.4000002,4.3000001,3.4000002,0
105,0,0,0,0,0,1,0,0,4.1999999,3.3,4.3000001,3.0999999,3
105,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,3
105,0,0,0,1,0,0,0,0,5.0000001,3.4000002,5.0000001,2.8000001,2
105,0,1,0,0,0,0,0,0,5.0000001,3.0999999,5.0000001,3.4000002,1
105,0,0,0,0,0,0,0,0,4.3000001,3.7,4.6,3.4000002,3
106,0,0,0,0,0,0,0,0,5.0000001,3.3,4.6999998,3.0999999,0
106,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.1999999,3.0999999,0
106,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,0
106,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.8,3.0999999,0
106,0,0,0,1,0,0,0,0,5.0000001,3.4000002,5.0000001,2.8000001,0
106,0,0,0,0,0,0,0,0,4.6,3.7,4.6999998,3.5,0
106,0,0,0,0,0,0,0,0,5.0000001,3.2000002,4.4,4.1000001,2
106,0,0,0,0,0,0,0,0,5.2000001,3.7,5.2999999,3.7,0
107,0,0,0,0,0,0,0,0,4.6,3.7,5.2000001,3.4000002,3
107,0,0,0,0,0,0,0,0,4.6,3.7,5.2000001,2.8000001,3
107,0,0,0,0,0,0,0,0,4.6,3.7,5.2000001,3.7,3
107,0,0,0,0,1,0,0,0,3.2000002,2.9999999,3.5,2.8000001,3
107,0,0,0,0,0,0,0,0,4.1000001,2.2,4.1000001,3.5,1
107,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.6999998,2.9999999,3
107,0,0,0,0,0,0,0,0,5.0000001,2.9999999,3.9000001,2.9999999,3
107,0,0,0,0,0,0,1,1,4.8,2.9999999,4.6,4.1000001,2
107,0,1,0,0,0,1,0,0,5.0000001,2.5,3.9000001,3.0999999,2
107,0,0,0,0,0,1,0,0,5.0000001,3.4000002,4.6999998,3.0999999,3
107,0,0,0,1,0,0,0,1,5.0999999,3.2000002,4.3000001,3.0999999,3
107,0,0,0,0,0,1,0,0,2.9999999,1.2,4.6,4.3000001,1
107,0,0,0,0,0,0,0,0,4.6,3.0999999,4.6999998,3.0999999,1
107,0,0,0,0,0,0,0,0,4.8,2.9999999,4.4,4.1000001,1
107,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.5000002,2.8000001,3
107,0,0,0,0,0,0,0,0,5.0000001,3.0999999,4.6999998,3.0999999,3
107,0,0,0,0,0,0,0,0,5.0000001,3.4000002,4.6999998,3.0999999,3
107,0,0,0,1,0,0,0,0,5.0000001,3.5,5.0000001,3.4000002,3
107,0,0,0,0,0,0,0,0,5.0000001,3.7,5.0000001,2.5,3
107,0,0,0,1,0,0,0,0,5.0000001,3.7,5.0000001,3.4000002,3
107,0,0,0,0,0,0,0,0,4.4,3.7,4.5000002,3.4000002,3
107,0,0,0,0,0,0,0,0,5.2000001,3.5999998,4.6,3.7,3
107,0,0,0,0,0,0,1,0,5.0000001,3.7,4.3000001,3.7,3
107,0,0,0,0,0,0,0,0,4.4,3.7,4.3000001,2.8000001,3
107,0,0,0,0,0,0,0,0,5.0000001,3.7,5.2999999,3.7,3
107,0,1,1,0,0,0,1,0,5.2000001,3.0999999,3.5,3.7,1
107,0,0,0,0,0,0,0,0,5.4000001,3.5999998,4.1999999,3.7,1
107,0,0,0,0,0,0,0,0,5.2000001,3.7,5.2999999,3.7,3
108,0,1,0,0,0,1,0,0,4.6,3.0999999,6.1000001,3.7,1
108,0,1,0,0,0,1,0,0,4.6,3.0999999,6.1000001,3.7,1
108,0,0,0,0,0,0,0,0,2.7000001,2.9999999,3.4000002,2.8000001,0
108,0,0,0,0,0,0,0,0,5.0000001,2.1,3.4000002,2.8000001,1
108,1,0,0,0,0,0,0,0,4.3000001,3.0999999,4.1999999,2.8000001,2
108,0,0,0,0,0,0,0,0,4.8999999,3.5,1.7999999,4.1999999,2
109,0,0,1,0,0,0,0,0,4.6,3.4000002,3.0999999,3.0999999,2
109,0,0,0,0,0,0,0,0,5.0000001,2.9999999,4.6999998,2.9999999,3
109,0,0,0,0,0,0,0,0,3.2000002,3.4000002,4.3000001,3.4000002,0
109,0,0,0,0,0,1,0,0,3.7999999,1.7999999,4.3000001,3.0999999,1
109,0,0,0,0,0,0,0,0,4.6,3.4000002,4.6999998,3.0999999,2
109,1,0,0,0,0,0,0,0,4.1999999,3.0999999,4.6,3.0999999,1
109,0,0,0,1,0,0,0,0,5.0000001,3.4000002,5.0000001,2.8000001,3
109,0,0,0,0,0,0,0,0,4.1999999,2.1,4.6,3.4000002,1
109,0,0,0,1,0,0,0,0,5.0000001,3.7,4.6,2.8000001,2
109,0,0,0,0,0,0,0,0,4.4,2.2,4.1999999,3.4000002,1
110,0,0,0,0,0,0,0,0,4.6,3.7,5.0000001,4.1000001,2
110,0,0,0,0,0,0,0,0,4.6,3.4000002,5.0000001,3.3,1
110,0,0,0,1,0,0,0,0,4.6,2.9999999,3.4000002,2.8000001,2
110,0,0,0,0,0,0,0,0,5.0000001,3.4000002,3.4000002,2.8000001,1
110,0,0,0,0,0,0,0,0,4.3000001,3.4000002,3.4000002,2.9999999,2
