chosen,id,alt,display,feature,price,chid,,,,,,
1,148,2,0,0,4.3000001,1358,,,,,,
0,148,3,0,0,3.0999999,1358,,,,,,
0,148,0,0,0,5.0000001,1359,,,,,,
0,148,1,1,0,3.0999999,1359,,,,,,
1,148,2,0,0,3.4000002,1359,,,,,,
0,148,3,0,0,2.8000001,1359,,,,,,
0,148,0,0,0,5.0000001,1360,,,,,,
0,148,1,0,0,3.7,1360,,,,,,
1,148,2,1,0,3.9000001,1360,,,,,,
0,148,3,0,0,3.7,1360,,,,,,
0,149,0,0,0,4.6,1361,,,,,,
1,149,1,0,0,2.8000001,1361,,,,,,
0,149,2,0,0,5.2000001,1361,,,,,,
0,149,3,0,0,3.4000002,1361,,,,,,
0,149,0,1,0,3.5,1362,,,,,,
0,149,1,0,0,2.9999999,1362,,,,,,
1,149,2,0,0,4.1999999,1362,,,,,,
0,149,3,0,0,2.9999999,1362,,,,,,
0,149,0,0,0,4.4,1363,,,,,,
1,149,1,0,0,3.7,1363,,,,,,
0,149,2,0,0,4.3000001,1363,,,,,,
0,149,3,0,0,3.4000002,1363,,,,,,
0,149,0,0,0,5.0000001,1364,,,,,,
0,149,1,0,0,3.7,1364,,,,,,
1,149,2,1,0,2.5,1364,,,,,,
0,149,3,0,0,3.7,1364,,,,,,
0,149,0,0,0,4.6,1365,,,,,,
1,149,1,0,0,2.2,1365,,,,,,
0,149,2,0,0,4.1999999,1365,,,,,,
0,149,3,0,0,3.3,1365,,,,,,
0,150,0,0,0,4.6,1366,,,,,,
0,150,1,0,0,3.7,1366,,,,,,
0,150,2,0,0,5.2000001,1366,,,,,,
1,150,3,0,0,1.7999999,1366,,,,,,
0,150,0,0,0,4.6,1367,,,,,,
0,150,1,0,0,2.9999999,1367,,,,,,
1,150,2,0,0,2.3,1367,,,,,,
0,150,3,0,0,2.8000001,1367,,,,,,
0,150,0,0,0,5.0000001,1368,,,,,,
0,150,1,0,0,2.9999999,1368,,,,,,
0,150,2,0,0,4.1999999,1368,,,,,,
1,150,3,0,0,2.3,1368,,,,,,
1,150,0,1,0,2.8999999,1369,,,,,,
0,150,1,0,0,3.2000002,1369,,,,,,
0,150,2,0,0,3.4000002,1369,,,,,,
0,150,3,0,0,3.0999999,1369,,,,,,
0,150,0,0,0,5.0000001,1370,,,,,,
0,150,1,0,0,3.4000002,1370,,,,,,
0,150,2,0,0,4.5000002,1370,,,,,,
1,150,3,1,0,2.8000001,1370,,,,,,
0,150,0,0,0,5.0000001,1371,,,,,,
0,150,1,0,0,3.5,1371,,,,,,
0,150,2,0,0,5.0000001,1371,,,,,,
1,150,3,1,0,2.5,1371,,,,,,
0,150,0,0,0,4.1999999,1372,,,,,,
0,150,1,0,0,3.7,1372,,,,,,
0,150,2,0,0,3.4000002,1372,,,,,,
1,150,3,0,0,3.4000002,1372,,,,,,
0,150,0,0,0,5.0000001,1373,,,,,,
0,150,1,0,0,3.7,1373,,,,,,
0,150,2,0,1,4.3000001,1373,,,,,,
1,150,3,0,0,2.4,1373,,,,,,
0,150,0,0,0,4.4,1374,,,,,,
0,150,1,0,0,3.7,1374,,,,,,
0,150,2,0,0,5.5,1374,,,,,,
1,150,3,0,0,3.4000002,1374,,,,,,
0,151,0,0,0,4.6,1375,,,,,,
1,151,1,0,0,3.4000002,1375,,,,,,
0,151,2,0,0,4.8,1375,,,,,,
0,151,3,0,0,3.0999999,1375,,,,,,
0,151,0,0,0,4.6,1376,,,,,,
1,151,1,0,0,3.0999999,1376,,,,,,
0,151,2,0,0,4.5000002,1376,,,,,,
0,151,3,0,0,3.5999998,1376,,,,,,
1,151,0,1,0,3.7,1377,,,,,,
0,151,1,0,0,2.9999999,1377,,,,,,
0,151,2,0,0,3.5,1377,,,,,,
0,151,3,0,0,2.8000001,1377,,,,,,
0,151,0,0,0,3.2000002,1378,,,,,,
1,151,1,0,0,2.9999999,1378,,,,,,
0,151,2,0,0,3.7999999,1378,,,,,,
0,151,3,0,0,2.8999999,1378,,,,,,
0,151,0,0,0,5.0000001,1379,,,,,,
0,151,1,0,0,3.4000002,1379,,,,,,
1,151,2,0,0,4.6999998,1379,,,,,,
0,151,3,0,0,3.0999999,1379,,,,,,
0,151,0,0,0,3.7,1380,,,,,,
1,151,1,1,0,3.0999999,1380,,,,,,
0,151,2,0,0,4.3000001,1380,,,,,,
0,151,3,0,0,3.2000002,1380,,,,,,
0,151,0,0,0,5.0000001,1381,,,,,,
1,151,1,0,0,2.5,1381,,,,,,
0,151,2,0,1,4.6999998,1381,,,,,,
0,151,3,0,0,3.0999999,1381,,,,,,
0,151,0,1,0,4.1999999,1382,,,,,,
1,151,1,0,0,3.0999999,1382,,,,,,
0,151,2,0,0,4.6,1382,,,,,,
0,151,3,0,0,3.0999999,1382,,,,,,
0,152,0,0,0,4.6,1383,,,,,,
0,152,1,0,0,3.2000002,1383,,,,,,
0,152,2,0,0,5.2000001,1383,,,,,,
1,152,3,0,0,2.8000001,1383,,,,,,
0,152,0,0,0,5.0000001,1384,,,,,,
0,152,1,0,0,2.9999999,1384,,,,,,
1,152,2,0,0,4.3000001,1384,,,,,,
0,152,3,0,0,2.9999999,1384,,,,,,
0,152,0,0,0,5.0000001,1385,,,,,,
1,152,1,0,0,3.0999999,1385,,,,,,
0,152,2,0,0,3.4000002,1385,,,,,,
0,152,3,0,0,2.8000001,1385,,,,,,
0,152,0,0,0,4.6,1386,,,,,,
1,152,1,1,0,3.0999999,1386,,,,,,
0,152,2,0,0,4.6999998,1386,,,,,,
0,152,3,0,0,3.0999999,1386,,,,,,
0,152,0,0,0,5.0000001,1387,,,,,,
0,152,1,0,0,3.2000002,1387,,,,,,
1,152,2,0,0,4.6999998,1387,,,,,,
0,152,3,0,0,3.0999999,1387,,,,,,
0,152,0,0,0,4.8999999,1388,,,,,,
0,152,1,0,0,3.5,1388,,,,,,
1,152,2,0,0,1.7999999,1388,,,,,,
0,152,3,0,0,4.1999999,1388,,,,,,
0,153,0,0,0,4.6,1389,,,,,,
1,153,1,0,0,2.2,1389,,,,,,
0,153,2,0,0,5.2999999,1389,,,,,,
0,153,3,0,0,3.4000002,1389,,,,,,
0,153,0,0,0,5.0000001,1390,,,,,,
0,153,1,0,0,3.4000002,1390,,,,,,
1,153,2,0,0,3.4000002,1390,,,,,,
0,153,3,0,0,3.0999999,1390,,,,,,
0,153,0,0,0,5.0000001,1391,,,,,,
0,153,1,0,0,3.3,1391,,,,,,
1,153,2,0,0,3.4000002,1391,,,,,,
0,153,3,0,0,3.0999999,1391,,,,,,
0,153,0,0,0,5.0000001,1392,,,,,,
0,153,1,0,0,3.5999998,1392,,,,,,
0,153,2,0,0,5.0000001,1392,,,,,,
1,153,3,1,0,2.5,1392,,,,,,
0,153,0,0,0,4.4,1393,,,,,,
1,153,1,0,0,2.1,1393,,,,,,
0,153,2,0,1,4.3000001,1393,,,,,,
0,153,3,0,0,3.4000002,1393,,,,,,
0,153,0,0,0,5.0000001,1394,,,,,,
0,153,1,1,0,3.0999999,1394,,,,,,
0,153,2,0,0,5.2999999,1394,,,,,,
1,153,3,0,0,3.7,1394,,,,,,
0,154,0,0,0,4.6,1395,,,,,,
0,154,1,0,0,3.7,1395,,,,,,
1,154,2,0,0,5.2000001,1395,,,,,,
0,154,3,0,0,3.4000002,1395,,,,,,
0,154,0,0,0,4.6,1396,,,,,,
0,154,1,0,0,3.7,1396,,,,,,
1,154,2,0,0,5.2000001,1396,,,,,,
0,154,3,0,0,3.7,1396,,,,,,
0,154,0,0,0,4.6,1397,,,,,,
0,154,1,0,0,3.7,1397,,,,,,
1,154,2,1,0,3.9000001,1397,,,,,,
0,154,3,0,0,3.4000002,1397,,,,,,
1,154,0,0,0,5.0000001,1398,,,,,,
0,154,1,0,0,3.0999999,1398,,,,,,
0,154,2,0,0,4.1999999,1398,,,,,,
0,154,3,0,0,3.7,1398,,,,,,
1,154,0,0,0,5.0000001,1399,,,,,,
0,154,1,0,0,3.2000002,1399,,,,,,
0,154,2,0,0,4.3000001,1399,,,,,,
0,154,3,0,0,3.0999999,1399,,,,,,
1,154,0,0,0,5.0999999,1400,,,,,,
0,154,1,0,0,3.2000002,1400,,,,,,
0,154,2,0,0,4.3000001,1400,,,,,,
0,154,3,0,1,3.0999999,1400,,,,,,
1,154,0,0,0,4.6,1401,,,,,,
0,154,1,0,0,3.0999999,1401,,,,,,
0,154,2,0,0,4.6999998,1401,,,,,,
0,154,3,0,0,3.0999999,1401,,,,,,
1,154,0,0,0,5.0000001,1402,,,,,,
0,154,1,0,0,3.5,1402,,,,,,
0,154,2,0,0,4.1000001,1402,,,,,,
0,154,3,0,0,3.3,1402,,,,,,
1,154,0,0,0,5.0999999,1403,,,,,,
0,154,1,0,0,3.7999999,1403,,,,,,
0,154,2,0,0,4.3000001,1403,,,,,,
0,154,3,0,0,3.7,1403,,,,,,
1,154,0,0,0,4.1999999,1404,,,,,,
0,154,1,0,0,3.7,1404,,,,,,
0,154,2,0,0,4.6,1404,,,,,,
0,154,3,0,0,2.8999999,1404,,,,,,
0,155,0,0,0,4.6,1405,,,,,,
0,155,1,0,0,3.4000002,1405,,,,,,
1,155,2,0,0,5.0000001,1405,,,,,,
0,155,3,0,0,3.0999999,1405,,,,,,
1,155,0,1,0,2.9999999,1406,,,,,,
0,155,1,0,0,2.9999999,1406,,,,,,
0,155,2,0,0,3.5,1406,,,,,,
0,155,3,0,0,2.8000001,1406,,,,,,
1,155,0,0,0,4.1999999,1407,,,,,,
0,155,1,0,0,3.4000002,1407,,,,,,
0,155,2,0,0,4.3000001,1407,,,,,,
0,155,3,0,0,3.0999999,1407,,,,,,
0,155,0,0,0,4.1999999,1408,,,,,,
0,155,1,0,0,3.4000002,1408,,,,,,
1,155,2,0,0,4.3000001,1408,,,,,,
0,155,3,0,0,3.0999999,1408,,,,,,
0,155,0,0,0,5.0000001,1409,,,,,,
0,155,1,0,0,3.4000002,1409,,,,,,
1,155,2,0,0,4.5000002,1409,,,,,,
0,155,3,1,0,2.8000001,1409,,,,,,
1,155,0,0,0,5.0999999,1410,,,,,,
0,155,1,0,0,3.7999999,1410,,,,,,
0,155,2,0,0,4.3000001,1410,,,,,,
0,155,3,0,0,3.7,1410,,,,,,
0,155,0,0,0,4.1999999,1411,,,,,,
0,155,1,0,0,3.7,1411,,,,,,
1,155,2,1,1,4.1999999,1411,,,,,,
0,155,3,0,0,3.4000002,1411,,,,,,
1,155,0,0,0,4.1999999,1412,,,,,,
0,155,1,0,0,3.7,1412,,,,,,
0,155,2,0,0,4.6,1412,,,,,,
0,155,3,0,0,3.4000002,1412,,,,,,
0,155,0,0,0,4.4,1413,,,,,,
0,155,1,0,0,3.7,1413,,,,,,
1,155,2,1,0,4.3000001,1413,,,,,,
0,155,3,0,0,3.4000002,1413,,,,,,
0,155,0,0,0,4.4,1414,,,,,,
0,155,1,0,0,3.7,1414,,,,,,
1,155,2,0,0,4.3000001,1414,,,,,,
0,155,3,0,0,3.4000002,1414,,,,,,
0,155,0,0,0,4.4,1415,,,,,,
0,155,1,0,0,3.7,1415,,,,,,
1,155,2,0,0,3.5,1415,,,,,,
0,155,3,0,0,3.4000002,1415,,,,,,
1,155,0,0,0,4.4,1416,,,,,,
0,155,1,0,0,3.7,1416,,,,,,
0,155,2,0,0,4.3000001,1416,,,,,,
0,155,3,0,0,3.4000002,1416,,,,,,
0,156,0,0,0,4.6,1417,,,,,,
0,156,1,0,0,2.9999999,1417,,,,,,
1,156,2,0,0,4.1000001,1417,,,,,,
0,156,3,0,0,2.9999999,1417,,,,,,
0,156,0,0,0,5.0000001,1418,,,,,,
0,156,1,0,0,2.9999999,1418,,,,,,
1,156,2,0,0,3.5,1418,,,,,,
0,156,3,0,0,2.9999999,1418,,,,,,
0,156,0,0,0,4.8999999,1419,,,,,,
0,156,1,0,0,2.9999999,1419,,,,,,
1,156,2,0,0,4.1000001,1419,,,,,,
0,156,3,0,0,3.5,1419,,,,,,
1,156,0,0,0,2.9999999,1420,,,,,,
0,156,1,0,0,3.4000002,1420,,,,,,
0,156,2,0,0,4.3000001,1420,,,,,,
0,156,3,0,0,3.0999999,1420,,,,,,
1,156,0,0,0,5.0999999,1421,,,,,,
0,156,1,0,0,3.0999999,1421,,,,,,
0,156,2,0,0,4.1999999,1421,,,,,,
0,156,3,0,0,3.7,1421,,,,,,
0,157,0,0,0,4.6,1422,,,,,,
1,157,1,0,0,3.0999999,1422,,,,,,
0,157,2,0,0,4.5000002,1422,,,,,,
0,157,3,1,1,3.5999998,1422,,,,,,
0,157,0,0,0,4.6,1423,,,,,,
0,157,1,0,0,2.9999999,1423,,,,,,
1,157,2,0,1,4.6,1423,,,,,,
0,157,3,0,0,4.8,1423,,,,,,
0,157,0,0,1,3.2000002,1424,,,,,,
1,157,1,0,0,2.9999999,1424,,,,,,
0,157,2,0,0,3.5,1424,,,,,,
0,157,3,0,0,2.8000001,1424,,,,,,
0,157,0,0,0,4.8,1425,,,,,,
1,157,1,0,0,3.2000002,1425,,,,,,
0,157,2,0,0,5.0000001,1425,,,,,,
0,157,3,0,0,4.1000001,1425,,,,,,
0,157,0,0,1,4.6,1426,,,,,,
1,157,1,0,0,3.2000002,1426,,,,,,
0,157,2,0,0,4.4,1426,,,,,,
0,157,3,0,0,4.1000001,1426,,,,,,
0,157,0,0,0,4.1999999,1427,,,,,,
0,157,1,0,0,3.7,1427,,,,,,
0,157,2,0,0,3.9000001,1427,,,,,,
1,157,3,1,0,2.8000001,1427,,,,,,
0,158,0,0,0,4.6,1428,,,,,,
0,158,1,0,0,3.7,1428,,,,,,
1,158,2,0,0,5.0000001,1428,,,,,,
0,158,3,0,0,4.1000001,1428,,,,,,
1,158,0,0,1,3.2000002,1429,,,,,,
0,158,1,0,0,2.9999999,1429,,,,,,
0,158,2,0,0,3.5,1429,,,,,,
0,158,3,0,0,2.8000001,1429,,,,,,
0,158,0,0,0,3.7999999,1430,,,,,,
1,158,1,0,1,3.4000002,1430,,,,,,
0,158,2,0,0,4.3000001,1430,,,,,,
0,158,3,0,0,3.0999999,1430,,,,,,
0,158,0,0,0,4.1999999,1431,,,,,,
0,158,1,0,0,3.7,1431,,,,,,
1,158,2,1,1,4.1999999,1431,,,,,,
0,158,3,0,0,3.4000002,1431,,,,,,
0,158,0,0,0,4.4,1432,,,,,,
0,158,1,0,0,3.7,1432,,,,,,
1,158,2,0,0,4.3000001,1432,,,,,,
0,158,3,0,0,3.4000002,1432,,,,,,
0,158,0,0,0,4.4,1433,,,,,,
0,158,1,0,0,3.7,1433,,,,,,
1,158,2,0,0,3.7999999,1433,,,,,,
0,158,3,0,0,3.4000002,1433,,,,,,
0,159,0,0,0,4.6,1434,,,,,,
1,159,1,0,0,2.8000001,1434,,,,,,
0,159,2,0,0,5.2000001,1434,,,,,,
0,159,3,0,0,3.5999998,1434,,,,,,
0,159,0,0,0,5.0000001,1435,,,,,,
1,159,1,1,0,3.0999999,1435,,,,,,
0,159,2,0,0,3.9999999,1435,,,,,,
0,159,3,0,0,3.4000002,1435,,,,,,
1,159,0,0,0,4.1999999,1436,,,,,,
0,159,1,0,0,3.0999999,1436,,,,,,
0,159,2,0,0,4.6999998,1436,,,,,,
0,159,3,0,0,3.4000002,1436,,,,,,
0,159,0,0,0,5.0000001,1437,,,,,,
1,159,1,0,0,2.5,1437,,,,,,
0,159,2,0,0,4.6999998,1437,,,,,,
0,159,3,0,0,3.0999999,1437,,,,,,
0,159,0,0,0,5.0000001,1438,,,,,,
0,159,1,0,0,3.4000002,1438,,,,,,
1,159,2,1,0,3.9000001,1438,,,,,,
0,159,3,0,0,3.0999999,1438,,,,,,
0,159,0,0,0,5.0000001,1439,,,,,,
1,159,1,1,1,3.0999999,1439,,,,,,
0,159,2,0,0,4.6,1439,,,,,,
0,159,3,0,0,3.0999999,1439,,,,,,
0,159,0,0,0,5.0000001,1440,,,,,,
0,159,1,0,0,3.4000002,1440,,,,,,
0,159,2,0,0,5.0000001,1440,,,,,,
1,159,3,1,0,2.8000001,1440,,,,,,
0,159,0,0,0,5.0000001,1441,,,,,,
0,159,1,0,0,3.5999998,1441,,,,,,
0,159,2,0,0,5.0000001,1441,,,,,,
1,159,3,1,0,2.5,1441,,,,,,
0,159,0,0,0,5.0000001,1442,,,,,,
0,159,1,0,0,3.7,1442,,,,,,
1,159,2,1,1,3.9000001,1442,,,,,,
0,159,3,0,0,2.8000001,1442,,,,,,
0,159,0,0,0,5.0000001,1443,,,,,,
0,159,1,0,0,3.7,1443,,,,,,
1,159,2,1,0,3.9000001,1443,,,,,,
0,159,3,0,0,3.7,1443,,,,,,
0,159,0,0,0,5.2000001,1444,,,,,,
0,159,1,0,0,3.7,1444,,,,,,
1,159,2,1,0,3.5999998,1444,,,,,,
0,159,3,0,0,3.7,1444,,,,,,
0,160,0,0,0,4.6,1445,,,,,,
1,160,1,0,0,3.3,1445,,,,,,
0,160,2,0,0,4.6,1445,,,,,,
0,160,3,0,0,4.6,1445,,,,,,
0,160,0,0,0,4.6,1446,,,,,,
1,160,1,0,0,3.3,1446,,,,,,
0,160,2,0,0,4.6,1446,,,,,,
0,160,3,0,0,4.8,1446,,,,,,
0,160,0,0,0,4.6,1447,,,,,,
1,160,1,1,0,3.3,1447,,,,,,
0,160,2,0,0,4.6,1447,,,,,,
0,160,3,0,0,4.8,1447,,,,,,
0,160,0,0,0,4.6,1448,,,,,,
1,160,1,0,0,3.3,1448,,,,,,
0,160,2,0,0,4.6,1448,,,,,,
0,160,3,0,0,4.8,1448,,,,,,
0,160,0,0,0,4.6,1449,,,,,,
1,160,1,0,1,2.4,1449,,,,,,
0,160,2,0,0,4.6999998,1449,,,,,,
0,160,3,0,0,4.8999999,1449,,,,,,
0,160,0,0,0,4.6,1450,,,,,,
1,160,1,1,0,2.9999999,1450,,,,,,
0,160,2,0,0,4.4,1450,,,,,,
0,160,3,0,0,4.6999998,1450,,,,,,
0,160,0,0,0,4.6,1451,,,,,,
1,160,1,0,1,2.9999999,1451,,,,,,
0,160,2,0,0,4.6,1451,,,,,,
0,160,3,0,0,4.8,1451,,,,,,
0,160,0,0,0,4.6,1452,,,,,,
1,160,1,0,1,2.9999999,1452,,,,,,
0,160,2,0,1,4.6,1452,,,,,,
0,160,3,0,0,4.8,1452,,,,,,
0,160,0,0,0,4.6,1453,,,,,,
0,160,1,0,0,2.9999999,1453,,,,,,
1,160,2,0,1,4.6,1453,,,,,,
0,160,3,0,0,4.8,1453,,,,,,
0,160,0,0,0,4.4,1454,,,,,,
1,160,1,0,0,2.9999999,1454,,,,,,
0,160,2,0,0,4.6,1454,,,,,,
0,160,3,0,0,4.8,1454,,,,,,
0,160,0,0,0,4.4,1455,,,,,,
1,160,1,1,1,2.7000001,1455,,,,,,
0,160,2,0,0,4.6,1455,,,,,,
0,160,3,0,0,4.8999999,1455,,,,,,
0,160,0,0,0,7,1456,,,,,,
1,160,1,0,0,2.9999999,1456,,,,,,
0,160,2,0,0,4.8,1456,,,,,,
0,160,3,0,0,6.3000001,1456,,,,,,
0,160,0,0,0,7.1999997,1457,,,,,,
1,160,1,0,0,2.9999999,1457,,,,,,
0,160,2,0,0,4.8,1457,,,,,,
0,160,3,0,0,8.6999997,1457,,,,,,
0,160,0,0,0,4.8,1458,,,,,,
1,160,1,0,0,2.9999999,1458,,,,,,
0,160,2,0,0,4.1999999,1458,,,,,,
0,160,3,0,0,4.1000001,1458,,,,,,
0,160,0,0,0,4.8,1459,,,,,,
1,160,1,0,0,2.9999999,1459,,,,,,
0,160,2,0,0,4.1999999,1459,,,,,,
0,160,3,0,1,4.1000001,1459,,,,,,
0,160,0,0,0,4.8,1460,,,,,,
0,160,1,0,0,2.9999999,1460,,,,,,
1,160,2,0,0,4.1999999,1460,,,,,,
0,160,3,0,1,4.1000001,1460,,,,,,
0,160,0,0,0,5.2000001,1461,,,,,,
1,160,1,0,0,2.9999999,1461,,,,,,
0,160,2,0,0,4.8999999,1461,,,,,,
0,160,3,0,1,4.1999999,1461,,,,,,
0,160,0,0,0,4.8,1462,,,,,,
0,160,1,0,0,2.9999999,1462,,,,,,
1,160,2,0,1,4.6,1462,,,,,,
0,160,3,0,1,4.1000001,1462,,,,,,
0,160,0,0,0,4.8,1463,,,,,,
1,160,1,0,0,2.9999999,1463,,,,,,
0,160,2,0,0,4.6,1463,,,,,,
0,160,3,0,1,4.1000001,1463,,,,,,
0,160,0,0,0,4.8,1464,,,,,,
1,160,1,0,0,2.9999999,1464,,,,,,
0,160,2,0,0,4.6,1464,,,,,,
0,160,3,0,1,4.1000001,1464,,,,,,
0,160,0,0,0,3.0999999,1465,,,,,,
1,160,1,0,1,1.2,1465,,,,,,
0,160,2,0,0,4.6,1465,,,,,,
0,160,3,0,0,4.1000001,1465,,,,,,
0,160,0,0,0,2.9999999,1466,,,,,,
1,160,1,0,1,2.9999999,1466,,,,,,
0,160,2,0,0,4.6,1466,,,,,,
0,160,3,0,0,4.3000001,1466,,,,,,
0,160,0,0,0,3.0999999,1467,,,,,,
1,160,1,0,1,2.9999999,1467,,,,,,
0,160,2,0,0,5.4000001,1467,,,,,,
0,160,3,0,0,5.0999999,1467,,,,,,
0,160,0,0,1,5.0000001,1468,,,,,,
1,160,1,0,0,2.9999999,1468,,,,,,
0,160,2,0,0,4.4,1468,,,,,,
0,160,3,0,0,4.1999999,1468,,,,,,
0,160,0,0,1,4.8,1469,,,,,,
1,160,1,0,0,2.9999999,1469,,,,,,
0,160,2,0,0,4.4,1469,,,,,,
0,160,3,0,0,4.1000001,1469,,,,,,
0,160,0,0,0,4.8,1470,,,,,,
1,160,1,0,0,3.2000002,1470,,,,,,
0,160,2,0,0,5.0000001,1470,,,,,,
0,160,3,0,0,4.1000001,1470,,,,,,
0,160,0,0,0,4.8999999,1471,,,,,,
1,160,1,0,0,3.2000002,1471,,,,,,
0,160,2,0,0,5.0000001,1471,,,,,,
0,160,3,0,0,4.1000001,1471,,,,,,
0,160,0,0,0,4.8,1472,,,,,,
1,160,1,0,0,3.2000002,1472,,,,,,
0,160,2,0,0,5.0000001,1472,,,,,,
0,160,3,0,0,4.1000001,1472,,,,,,
0,160,0,0,1,4.8,1473,,,,,,
1,160,1,0,0,3.2000002,1473,,,,,,
0,160,2,0,0,4.4,1473,,,,,,
0,160,3,0,0,4.1000001,1473,,,,,,
0,160,0,0,0,4.5000002,1474,,,,,,
1,160,1,0,0,3.2000002,1474,,,,,,
0,160,2,0,0,4.6,1474,,,,,,
0,160,3,0,0,4.1000001,1474,,,,,,
0,160,0,0,0,4.5000002,1475,,,,,,
1,160,1,0,0,3.2000002,1475,,,,,,
0,160,2,0,0,5.0000001,1475,,,,,,
0,160,3,0,0,4.1000001,1475,,,,,,
0,160,0,0,0,4.5000002,1476,,,,,,
1,160,1,0,0,3.2000002,1476,,,,,,
0,160,2,0,0,5.0000001,1476,,,,,,
0,160,3,0,0,4.1000001,1476,,,,,,
0,160,0,0,0,4.8,1477,,,,,,
1,160,1,0,1,1.5,1477,,,,,,
0,160,2,0,0,5.0000001,1477,,,,,,
0,160,3,0,0,4.1000001,1477,,,,,,
0,160,0,0,0,5.0000001,1478,,,,,,
1,160,1,0,0,3.2000002,1478,,,,,,
0,160,2,0,1,5.0000001,1478,,,,,,
0,160,3,0,0,4.1000001,1478,,,,,,
0,160,0,0,0,5.0000001,1479,,,,,,
0,160,1,0,0,3.2000002,1479,,,,,,
1,160,2,0,1,4.4,1479,,,,,,
0,160,3,0,0,4.1000001,1479,,,,,,
0,160,0,0,0,5.0000001,1480,,,,,,
1,160,1,0,0,3.2000002,1480,,,,,,
0,160,2,0,1,4.4,1480,,,,,,
0,160,3,0,0,4.1000001,1480,,,,,,
0,160,0,0,0,5.0000001,1481,,,,,,
1,160,1,0,0,3.2000002,1481,,,,,,
0,160,2,0,0,4.4,1481,,,,,,
0,160,3,0,0,4.1000001,1481,,,,,,
0,160,0,0,0,5.0000001,1482,,,,,,
1,160,1,0,0,3.2000002,1482,,,,,,
0,160,2,0,1,4.4,1482,,,,,,
0,160,3,0,0,4.1000001,1482,,,,,,
0,160,0,0,0,5.0000001,1483,,,,,,
1,160,1,0,0,3.2000002,1483,,,,,,
0,160,2,1,1,3.9000001,1483,,,,,,
0,160,3,0,0,4.1000001,1483,,,,,,
0,160,0,0,0,4.6,1484,,,,,,
1,160,1,0,0,3.2000002,1484,,,,,,
0,160,2,0,0,5.0000001,1484,,,,,,
0,160,3,0,0,4.1000001,1484,,,,,,
0,160,0,0,0,4.6,1485,,,,,,
1,160,1,0,0,3.2000002,1485,,,,,,
0,160,2,0,1,5.0000001,1485,,,,,,
0,160,3,0,0,4.1000001,1485,,,,,,
0,160,0,0,0,4.5000002,1486,,,,,,
1,160,1,0,0,2.2,1486,,,,,,
0,160,2,0,0,4.1999999,1486,,,,,,
0,160,3,0,0,3.4000002,1486,,,,,,
0,160,0,0,0,4.6,1487,,,,,,
1,160,1,0,0,3.4000002,1487,,,,,,
0,160,2,0,0,5.0000001,1487,,,,,,
0,160,3,0,0,4.3000001,1487,,,,,,
0,160,0,0,0,5.2000001,1488,,,,,,
1,160,1,0,0,3.7,1488,,,,,,
0,160,2,0,0,5.2999999,1488,,,,,,
0,160,3,0,0,3.7,1488,,,,,,
0,161,0,0,0,4.6,1489,,,,,,
0,161,1,1,0,3.0999999,1489,,,,,,
1,161,2,0,0,5.2000001,1489,,,,,,
0,161,3,0,0,3.4000002,1489,,,,,,
0,161,0,0,0,4.8,1490,,,,,,
0,161,1,0,0,3.0999999,1490,,,,,,
1,161,2,0,0,4.6999998,1490,,,,,,
0,161,3,0,0,3.3,1490,,,,,,
0,161,0,1,0,3.5,1491,,,,,,
0,161,1,0,0,2.9999999,1491,,,,,,
1,161,2,0,0,4.3000001,1491,,,,,,
0,161,3,0,0,2.9999999,1491,,,,,,
0,161,0,0,0,5.0000001,1492,,,,,,
0,161,1,1,0,2.5,1492,,,,,,
1,161,2,0,0,4.6999998,1492,,,,,,
0,161,3,0,0,3.0999999,1492,,,,,,
1,161,0,0,0,4.6,1493,,,,,,
0,161,1,1,0,3.0999999,1493,,,,,,
0,161,2,0,0,4.6999998,1493,,,,,,
0,161,3,0,0,3.0999999,1493,,,,,,
0,161,0,0,0,5.0000001,1494,,,,,,
0,161,1,0,0,3.4000002,1494,,,,,,
1,161,2,0,0,4.6999998,1494,,,,,,
0,161,3,0,0,3.0999999,1494,,,,,,
0,161,0,0,0,5.0000001,1495,,,,,,
0,161,1,0,0,3.4000002,1495,,,,,,
1,161,2,0,0,5.0000001,1495,,,,,,
0,161,3,0,0,3.0999999,1495,,,,,,
1,161,0,0,0,5.0000001,1496,,,,,,
0,161,1,0,0,3.4000002,1496,,,,,,
0,161,2,0,0,5.0000001,1496,,,,,,
0,161,3,0,0,3.4000002,1496,,,,,,
0,162,0,0,0,4.6,1497,,,,,,
1,162,1,0,0,3.4000002,1497,,,,,,
0,162,2,0,0,5.0000001,1497,,,,,,
0,162,3,0,0,3.7,1497,,,,,,
0,162,0,0,0,4.6,1498,,,,,,
1,162,1,0,0,2.2,1498,,,,,,
0,162,2,0,0,5.2999999,1498,,,,,,
0,162,3,0,0,3.0999999,1498,,,,,,
0,162,0,0,0,4.6,1499,,,,,,
1,162,1,0,0,3.4000002,1499,,,,,,
0,162,2,0,0,5.2999999,1499,,,,,,
0,162,3,1,0,2.8000001,1499,,,,,,
0,162,0,0,0,4.6,1500,,,,,,
1,162,1,0,0,3.4000002,1500,,,,,,
0,162,2,0,0,5.2999999,1500,,,,,,
0,162,3,0,0,2.8999999,1500,,,,,,
0,162,0,0,0,4.6,1501,,,,,,
0,162,1,0,0,3.0999999,1501,,,,,,
1,162,2,0,0,3.9000001,1501,,,,,,
